freq	enc	angle	speed	surge_r	surge_i	sway_r	sway_i	heave_r	heave_i	roll_r	roll_i	pitch_r	pitch_i	yaw_r	yaw_i	surge_d	sway_d	yaw_d
 0.861	 0.861	  40.0	 0.000	-0.030	 0.239	 0.019	-0.120	 0.031	-0.160	-0.007	 0.110	-0.004	 0.308	-0.124	 0.022	8.13160e+04	-7.58293e+04	3.47054e+06
 0.861	 0.861	  50.0	 0.000	-0.026	 0.301	 0.017	-0.205	 0.240	-0.238	 0.036	 0.101	 0.005	 0.368	-0.166	 0.019	8.22828e+04	-9.69109e+04	4.08645e+06
 0.861	 0.861	  60.0	 0.000	-0.015	 0.327	 0.018	-0.318	 0.508	-0.317	 0.081	 0.077	 0.016	 0.388	-0.189	 0.006	6.39501e+04	-1.23058e+05	3.77907e+06
 0.861	 0.861	  70.0	 0.000	-0.001	 0.287	 0.029	-0.442	 0.785	-0.389	 0.105	 0.041	 0.023	 0.341	-0.175	-0.012	3.34080e+04	-1.57164e+05	2.52404e+06
 0.861	 0.861	  80.0	 0.000	 0.009	 0.173	 0.051	-0.541	 1.000	-0.440	 0.087	 0.004	 0.013	 0.220	-0.111	-0.025	9.21557e+03	-1.89353e+05	1.02838e+06
 0.861	 0.861	  90.0	 0.000	 0.007	 0.009	 0.077	-0.580	 1.095	-0.451	 0.031	-0.020	-0.023	 0.049	-0.010	-0.023	-4.54379e+03	-1.99472e+05	1.34086e+04
 0.861	 0.861	 100.0	 0.000	-0.008	-0.156	 0.091	-0.543	 1.050	-0.412	-0.037	-0.022	-0.083	-0.126	 0.096	-0.004	-2.11715e+04	-1.83796e+05	-7.53046e+05
 0.861	 0.861	 110.0	 0.000	-0.032	-0.271	 0.083	-0.445	 0.880	-0.325	-0.079	-0.003	-0.152	-0.255	 0.174	 0.025	-4.54629e+04	-1.64857e+05	-1.94899e+06
 0.861	 0.861	 120.0	 0.000	-0.055	-0.313	 0.054	-0.318	 0.640	-0.204	-0.078	 0.026	-0.211	-0.310	 0.205	 0.048	-6.64518e+04	-1.58875e+05	-3.35701e+06
 0.861	 0.861	 130.0	 0.000	-0.070	-0.290	 0.017	-0.198	 0.399	-0.069	-0.043	 0.049	-0.244	-0.301	 0.191	 0.058	-7.58396e+04	-1.54822e+05	-4.08540e+06
 0.861	 0.861	 140.0	 0.000	-0.074	-0.230	-0.014	-0.106	 0.210	 0.054	-0.001	 0.057	-0.248	-0.253	 0.152	 0.053	-7.58733e+04	-1.37224e+05	-3.74494e+06
 0.861	 0.861	 150.0	 0.000	-0.069	-0.163	-0.029	-0.048	 0.085	 0.148	 0.027	 0.051	-0.232	-0.197	 0.106	 0.039	-7.20858e+04	-1.05350e+05	-2.70660e+06
 0.861	 0.861	 160.0	 0.000	-0.061	-0.108	-0.028	-0.017	 0.012	 0.210	 0.033	 0.037	-0.208	-0.149	 0.064	 0.024	-6.79286e+04	-6.79931e+04	-1.57899e+06
 0.861	 0.861	 170.0	 0.000	-0.054	-0.074	-0.017	-0.004	-0.024	 0.243	 0.022	 0.019	-0.188	-0.119	 0.029	 0.011	-6.50073e+04	-3.24683e+04	-6.85468e+05
 0.861	 0.861	 180.0	 0.000	-0.052	-0.063	 0.000	-0.000	-0.034	 0.253	-0.000	 0.000	-0.181	-0.109	 0.000	 0.000	-6.39649e+04	1.61313e+00	7.33795e+01
 0.861	 0.861	 190.0	 0.000	-0.054	-0.074	 0.017	 0.004	-0.024	 0.243	-0.022	-0.019	-0.188	-0.119	-0.029	-0.011	-6.50095e+04	3.24709e+04	6.85584e+05
 0.861	 0.861	 200.0	 0.000	-0.061	-0.108	 0.028	 0.017	 0.012	 0.210	-0.033	-0.037	-0.208	-0.149	-0.064	-0.024	-6.79327e+04	6.79956e+04	1.57901e+06
 0.861	 0.861	 210.0	 0.000	-0.069	-0.163	 0.029	 0.048	 0.085	 0.148	-0.027	-0.051	-0.232	-0.197	-0.106	-0.039	-7.20910e+04	1.05351e+05	2.70646e+06
 0.861	 0.861	 220.0	 0.000	-0.074	-0.230	 0.014	 0.106	 0.210	 0.054	 0.001	-0.057	-0.248	-0.253	-0.152	-0.053	-7.58776e+04	1.37224e+05	3.74468e+06
 0.861	 0.861	 230.0	 0.000	-0.070	-0.290	-0.017	 0.198	 0.399	-0.069	 0.043	-0.049	-0.244	-0.301	-0.191	-0.058	-7.58408e+04	1.54821e+05	4.08513e+06
 0.861	 0.861	 240.0	 0.000	-0.055	-0.313	-0.054	 0.318	 0.640	-0.204	 0.078	-0.026	-0.211	-0.310	-0.205	-0.048	-6.64505e+04	1.58875e+05	3.35692e+06
 0.861	 0.861	 250.0	 0.000	-0.032	-0.271	-0.083	 0.445	 0.880	-0.325	 0.079	 0.003	-0.152	-0.255	-0.174	-0.025	-4.54623e+04	1.64858e+05	1.94904e+06
 0.861	 0.861	 260.0	 0.000	-0.008	-0.156	-0.091	 0.543	 1.050	-0.412	 0.037	 0.022	-0.083	-0.126	-0.096	 0.004	-2.11721e+04	1.83796e+05	7.53087e+05
 0.861	 0.861	 -90.0	 1.000	 0.008	 0.008	-0.076	 0.579	 1.092	-0.449	-0.034	 0.021	-0.017	 0.044	 0.008	 0.024	-1.01926e+04	1.98773e+05	1.44067e+05
 0.861	 0.848	 -80.0	 1.000	 0.008	 0.175	-0.051	 0.543	 0.991	-0.402	-0.095	-0.001	 0.009	 0.210	 0.112	 0.025	7.30732e+03	1.67552e+05	-1.04117e+06
 0.861	 0.835	 -70.0	 1.000	-0.005	 0.298	-0.029	 0.445	 0.775	-0.339	-0.118	-0.038	 0.001	 0.325	 0.180	 0.009	3.03542e+04	1.24224e+05	-2.50917e+06
 0.861	 0.823	 -60.0	 1.000	-0.024	 0.347	-0.019	 0.321	 0.506	-0.277	-0.095	-0.078	-0.022	 0.367	 0.199	-0.011	5.34811e+04	9.44589e+04	-3.41828e+06
 0.861	 0.812	 -50.0	 1.000	-0.037	 0.326	-0.019	 0.207	 0.252	-0.223	-0.045	-0.110	-0.042	 0.344	 0.177	-0.024	6.27554e+04	8.13959e+04	-3.34336e+06
 0.861	 0.803	 -40.0	 1.000	-0.043	 0.263	-0.023	 0.123	 0.055	-0.175	 0.007	-0.126	-0.051	 0.285	 0.135	-0.027	5.65084e+04	7.17686e+04	-2.59115e+06
 0.861	 0.795	 -30.0	 1.000	-0.041	 0.189	-0.024	 0.067	-0.076	-0.136	 0.040	-0.119	-0.050	 0.218	 0.090	-0.023	4.34767e+04	5.65878e+04	-1.67249e+06
 0.861	 0.790	 -20.0	 1.000	-0.037	 0.126	-0.020	 0.034	-0.153	-0.108	 0.046	-0.092	-0.045	 0.164	 0.053	-0.016	3.17030e+04	3.70836e+04	-9.15265e+05
 0.861	 0.786	 -10.0	 1.000	-0.032	 0.086	-0.011	 0.014	-0.192	-0.091	 0.029	-0.049	-0.040	 0.129	 0.024	-0.008	2.45045e+04	1.77084e+04	-3.87421e+05
 0.861	 0.785	   0.0	 1.000	-0.030	 0.073	 0.000	-0.000	-0.203	-0.086	-0.000	-0.000	-0.038	 0.117	-0.000	-0.000	2.21831e+04	1.01847e+00	1.99012e+01
 0.861	 0.786	  10.0	 1.000	-0.032	 0.086	 0.011	-0.014	-0.192	-0.091	-0.029	 0.049	-0.040	 0.129	-0.024	 0.008	2.45032e+04	-1.77071e+04	3.87440e+05
 0.861	 0.790	  20.0	 1.000	-0.037	 0.126	 0.020	-0.034	-0.153	-0.108	-0.046	 0.092	-0.045	 0.164	-0.053	 0.016	3.17003e+04	-3.70816e+04	9.15191e+05
 0.861	 0.795	  30.0	 1.000	-0.041	 0.189	 0.024	-0.067	-0.076	-0.136	-0.040	 0.119	-0.050	 0.218	-0.090	 0.023	4.34728e+04	-5.65863e+04	1.67223e+06
 0.861	 0.803	  40.0	 1.000	-0.043	 0.263	 0.023	-0.123	 0.055	-0.175	-0.007	 0.126	-0.051	 0.285	-0.135	 0.027	5.65038e+04	-7.17695e+04	2.59065e+06
 0.861	 0.812	  50.0	 1.000	-0.037	 0.326	 0.019	-0.207	 0.252	-0.223	 0.045	 0.110	-0.042	 0.344	-0.177	 0.024	6.27515e+04	-8.13993e+04	3.34272e+06
 0.861	 0.823	  60.0	 1.000	-0.024	 0.347	 0.019	-0.321	 0.506	-0.277	 0.095	 0.078	-0.022	 0.367	-0.199	 0.011	5.34781e+04	-9.44616e+04	3.41779e+06
 0.861	 0.835	  70.0	 1.000	-0.005	 0.298	 0.029	-0.445	 0.775	-0.339	 0.118	 0.038	 0.001	 0.325	-0.180	-0.009	3.03512e+04	-1.24224e+05	2.50901e+06
 0.861	 0.848	  80.0	 1.000	 0.008	 0.175	 0.051	-0.543	 0.991	-0.402	 0.095	 0.001	 0.009	 0.210	-0.112	-0.025	7.30481e+03	-1.67551e+05	1.04121e+06
 0.861	 0.861	  90.0	 1.000	 0.008	 0.008	 0.076	-0.579	 1.092	-0.449	 0.034	-0.021	-0.017	 0.044	-0.008	-0.024	-1.01934e+04	-1.98772e+05	-1.44037e+05
 0.861	 0.874	 100.0	 1.000	-0.008	-0.152	 0.089	-0.538	 1.058	-0.452	-0.034	-0.021	-0.080	-0.125	 0.098	-0.004	-3.17680e+04	-2.04262e+05	-1.05378e+06
 0.861	 0.887	 110.0	 1.000	-0.034	-0.257	 0.080	-0.437	 0.902	-0.398	-0.075	-0.003	-0.163	-0.244	 0.172	 0.025	-6.21974e+04	-2.03633e+05	-2.52615e+06
 0.861	 0.898	 120.0	 1.000	-0.058	-0.288	 0.051	-0.309	 0.677	-0.288	-0.072	 0.022	-0.236	-0.287	 0.197	 0.050	-9.04934e+04	-2.08110e+05	-4.40140e+06
 0.861	 0.909	 130.0	 1.000	-0.073	-0.259	 0.015	-0.190	 0.452	-0.144	-0.039	 0.041	-0.276	-0.265	 0.181	 0.060	-1.05194e+05	-2.02191e+05	-5.44554e+06
 0.861	 0.919	 140.0	 1.000	-0.076	-0.199	-0.014	-0.101	 0.281	-0.002	-0.002	 0.047	-0.281	-0.209	 0.141	 0.055	-1.07328e+05	-1.74236e+05	-5.03720e+06
 0.861	 0.926	 150.0	 1.000	-0.070	-0.137	-0.028	-0.045	 0.173	 0.111	 0.023	 0.042	-0.260	-0.149	 0.097	 0.041	-1.02659e+05	-1.30004e+05	-3.66611e+06
 0.861	 0.932	 160.0	 1.000	-0.061	-0.088	-0.027	-0.016	 0.114	 0.186	 0.028	 0.030	-0.230	-0.102	 0.058	 0.025	-9.65121e+04	-8.24437e+04	-2.15993e+06
 0.861	 0.935	 170.0	 1.000	-0.054	-0.058	-0.016	-0.004	 0.087	 0.227	 0.018	 0.016	-0.206	-0.074	 0.026	 0.011	-9.19867e+04	-3.91043e+04	-9.48596e+05
 0.861	 0.936	 180.0	 1.000	-0.052	-0.048	-0.000	-0.000	 0.079	 0.239	-0.000	 0.000	-0.197	-0.064	 0.000	 0.000	-9.03602e+04	2.09424e+00	9.87759e+01
 0.861	 0.935	 190.0	 1.000	-0.054	-0.058	 0.016	 0.004	 0.087	 0.227	-0.018	-0.016	-0.206	-0.074	-0.026	-0.011	-9.19888e+04	3.91079e+04	9.48768e+05
 0.861	 0.932	 200.0	 1.000	-0.061	-0.088	 0.027	 0.016	 0.114	 0.186	-0.028	-0.030	-0.230	-0.102	-0.058	-0.025	-9.65160e+04	8.24470e+04	2.16001e+06
 0.861	 0.926	 210.0	 1.000	-0.070	-0.137	 0.028	 0.045	 0.173	 0.111	-0.023	-0.042	-0.260	-0.149	-0.097	-0.041	-1.02664e+05	1.30006e+05	3.66605e+06
 0.861	 0.919	 220.0	 1.000	-0.076	-0.199	 0.014	 0.101	 0.281	-0.002	 0.002	-0.047	-0.281	-0.209	-0.141	-0.055	-1.07330e+05	1.74237e+05	5.03702e+06
 0.861	 0.909	 230.0	 1.000	-0.073	-0.259	-0.015	 0.190	 0.452	-0.144	 0.039	-0.041	-0.276	-0.265	-0.181	-0.060	-1.05193e+05	2.02191e+05	5.44536e+06
 0.861	 0.898	 240.0	 1.000	-0.058	-0.288	-0.051	 0.309	 0.677	-0.288	 0.072	-0.022	-0.236	-0.287	-0.197	-0.050	-9.04902e+04	2.08112e+05	4.40138e+06
 0.861	 0.887	 250.0	 1.000	-0.034	-0.257	-0.080	 0.437	 0.902	-0.398	 0.075	 0.003	-0.163	-0.244	-0.172	-0.025	-6.21960e+04	2.03634e+05	2.52624e+06
 0.861	 0.874	 260.0	 1.000	-0.008	-0.152	-0.089	 0.538	 1.058	-0.452	 0.034	 0.021	-0.080	-0.125	-0.098	 0.004	-3.17686e+04	2.04262e+05	1.05382e+06
 0.861	 0.861	 -90.0	 2.000	 0.009	 0.007	-0.075	 0.578	 1.088	-0.445	-0.037	 0.021	-0.011	 0.039	 0.006	 0.024	1.07591e+04	1.97900e+05	3.13599e+05
 0.861	 0.834	 -80.0	 2.000	 0.008	 0.178	-0.050	 0.545	 0.976	-0.369	-0.104	 0.002	 0.007	 0.201	 0.113	 0.024	2.31963e+04	1.49090e+05	-1.01688e+06
 0.861	 0.809	 -70.0	 2.000	-0.008	 0.311	-0.027	 0.449	 0.758	-0.298	-0.134	-0.035	-0.014	 0.309	 0.186	 0.006	3.63176e+04	9.98158e+04	-2.41782e+06
 0.861	 0.785	 -60.0	 2.000	-0.030	 0.371	-0.019	 0.326	 0.499	-0.243	-0.113	-0.080	-0.048	 0.342	 0.210	-0.016	4.68612e+04	7.69309e+04	-2.90347e+06
 0.861	 0.764	 -50.0	 2.000	-0.047	 0.356	-0.022	 0.211	 0.262	-0.205	-0.057	-0.122	-0.073	 0.314	 0.190	-0.030	4.68988e+04	7.74658e+04	-2.39503e+06
 0.861	 0.745	 -40.0	 2.000	-0.053	 0.292	-0.027	 0.126	 0.080	-0.176	 0.007	-0.148	-0.079	 0.255	 0.148	-0.033	3.84804e+04	7.77100e+04	-1.54815e+06
 0.861	 0.730	 -30.0	 2.000	-0.052	 0.212	-0.030	 0.070	-0.040	-0.152	 0.050	-0.146	-0.074	 0.192	 0.102	-0.028	2.69180e+04	6.47894e+04	-8.03056e+05
 0.861	 0.719	 -20.0	 2.000	-0.046	 0.142	-0.025	 0.036	-0.111	-0.134	 0.060	-0.115	-0.064	 0.142	 0.061	-0.019	1.71937e+04	4.33063e+04	-3.35287e+05
 0.861	 0.712	 -10.0	 2.000	-0.041	 0.097	-0.014	 0.015	-0.147	-0.122	 0.039	-0.062	-0.056	 0.110	 0.028	-0.009	1.12210e+04	2.08073e+04	-1.05942e+05
 0.861	 0.710	   0.0	 2.000	-0.038	 0.081	 0.000	 0.000	-0.157	-0.118	-0.000	-0.000	-0.053	 0.100	-0.000	-0.000	9.24999e+03	1.24541e+00	3.29460e+01
 0.861	 0.712	  10.0	 2.000	-0.041	 0.097	 0.014	-0.015	-0.147	-0.122	-0.039	 0.062	-0.056	 0.110	-0.028	 0.009	1.12196e+04	-2.08053e+04	1.05992e+05
 0.861	 0.719	  20.0	 2.000	-0.046	 0.142	 0.025	-0.036	-0.111	-0.134	-0.060	 0.115	-0.064	 0.142	-0.061	 0.019	1.71906e+04	-4.33031e+04	3.35257e+05
 0.861	 0.730	  30.0	 2.000	-0.052	 0.212	 0.030	-0.070	-0.040	-0.152	-0.050	 0.146	-0.074	 0.192	-0.102	 0.028	2.69131e+04	-6.47866e+04	8.02849e+05
 0.861	 0.745	  40.0	 2.000	-0.053	 0.292	 0.027	-0.126	 0.080	-0.176	-0.007	 0.148	-0.079	 0.255	-0.148	 0.033	3.84747e+04	-7.77100e+04	1.54770e+06
 0.861	 0.764	  50.0	 2.000	-0.047	 0.356	 0.022	-0.211	 0.262	-0.205	 0.057	 0.122	-0.073	 0.314	-0.190	 0.030	4.68939e+04	-7.74695e+04	2.39440e+06
 0.861	 0.785	  60.0	 2.000	-0.030	 0.371	 0.019	-0.326	 0.499	-0.243	 0.113	 0.080	-0.048	 0.342	-0.210	 0.016	4.68580e+04	-7.69348e+04	2.90297e+06
 0.861	 0.809	  70.0	 2.000	-0.008	 0.311	 0.027	-0.449	 0.758	-0.298	 0.134	 0.035	-0.014	 0.309	-0.186	-0.006	3.63151e+04	-9.98165e+04	2.41765e+06
 0.861	 0.834	  80.0	 2.000	 0.008	 0.178	 0.050	-0.545	 0.976	-0.369	 0.104	-0.002	 0.007	 0.201	-0.113	-0.024	2.31943e+04	-1.49089e+05	1.01692e+06
 0.861	 0.861	  90.0	 2.000	 0.009	 0.007	 0.075	-0.578	 1.088	-0.445	 0.037	-0.021	-0.011	 0.039	-0.006	-0.024	1.07584e+04	-1.97900e+05	-3.13567e+05
 0.861	 0.887	 100.0	 2.000	-0.007	-0.148	 0.087	-0.534	 1.061	-0.492	-0.032	-0.019	-0.077	-0.125	 0.099	-0.004	-1.50612e+04	-2.26033e+05	-1.34604e+06
 0.861	 0.912	 110.0	 2.000	-0.035	-0.243	 0.077	-0.429	 0.908	-0.478	-0.071	-0.002	-0.171	-0.233	 0.169	 0.026	-6.18505e+04	-2.47637e+05	-3.06704e+06
 0.861	 0.936	 120.0	 2.000	-0.060	-0.264	 0.048	-0.301	 0.676	-0.393	-0.068	 0.020	-0.254	-0.260	 0.191	 0.051	-1.10154e+05	-2.66085e+05	-5.29637e+06
 0.861	 0.958	 130.0	 2.000	-0.074	-0.230	 0.012	-0.183	 0.455	-0.250	-0.037	 0.035	-0.297	-0.223	 0.172	 0.061	-1.34562e+05	-2.55121e+05	-6.54397e+06
 0.861	 0.976	 140.0	 2.000	-0.076	-0.171	-0.015	-0.095	 0.297	-0.098	-0.003	 0.039	-0.297	-0.157	 0.133	 0.056	-1.34895e+05	-2.11001e+05	-5.99963e+06
 0.861	 0.992	 150.0	 2.000	-0.068	-0.113	-0.028	-0.042	 0.206	 0.023	 0.019	 0.035	-0.267	-0.093	 0.090	 0.041	-1.23247e+05	-1.51474e+05	-4.29875e+06
 0.861	 1.003	 160.0	 2.000	-0.058	-0.069	-0.027	-0.014	 0.162	 0.102	 0.024	 0.025	-0.230	-0.047	 0.053	 0.025	-1.09020e+05	-9.37529e+04	-2.49314e+06
 0.861	 1.009	 170.0	 2.000	-0.051	-0.042	-0.016	-0.004	 0.144	 0.144	 0.016	 0.013	-0.201	-0.022	 0.024	 0.011	-9.86140e+04	-4.40300e+04	-1.08350e+06
 0.861	 1.012	 180.0	 2.000	-0.048	-0.034	 0.000	-0.000	 0.139	 0.157	-0.000	 0.000	-0.190	-0.015	 0.000	 0.000	-9.48367e+04	2.25395e+00	1.08064e+02
 0.861	 1.009	 190.0	 2.000	-0.051	-0.042	 0.016	 0.004	 0.144	 0.144	-0.016	-0.013	-0.201	-0.022	-0.024	-0.011	-9.86156e+04	4.40335e+04	1.08370e+06
 0.861	 1.003	 200.0	 2.000	-0.058	-0.069	 0.027	 0.014	 0.162	 0.102	-0.024	-0.025	-0.230	-0.047	-0.053	-0.025	-1.09023e+05	9.37564e+04	2.49325e+06
 0.861	 0.992	 210.0	 2.000	-0.068	-0.113	 0.028	 0.042	 0.206	 0.023	-0.019	-0.035	-0.267	-0.093	-0.090	-0.041	-1.23250e+05	1.51477e+05	4.29873e+06
 0.861	 0.976	 220.0	 2.000	-0.076	-0.171	 0.015	 0.095	 0.297	-0.098	 0.003	-0.039	-0.297	-0.157	-0.133	-0.056	-1.34895e+05	2.11003e+05	5.99952e+06
 0.861	 0.958	 230.0	 2.000	-0.074	-0.230	-0.012	 0.183	 0.455	-0.250	 0.037	-0.035	-0.297	-0.223	-0.172	-0.061	-1.34558e+05	2.55123e+05	6.54389e+06
 0.861	 0.936	 240.0	 2.000	-0.060	-0.264	-0.048	 0.301	 0.676	-0.393	 0.068	-0.020	-0.254	-0.260	-0.191	-0.051	-1.10150e+05	2.66088e+05	5.29640e+06
 0.861	 0.912	 250.0	 2.000	-0.035	-0.243	-0.077	 0.429	 0.908	-0.478	 0.071	 0.002	-0.171	-0.233	-0.169	-0.026	-6.18490e+04	2.47641e+05	3.06715e+06
 0.861	 0.887	 260.0	 2.000	-0.007	-0.148	-0.087	 0.534	 1.061	-0.492	 0.032	 0.019	-0.077	-0.125	-0.099	 0.004	-1.50620e+04	2.26035e+05	1.34610e+06
 0.861	 0.861	 -90.0	 4.000	 0.011	 0.006	-0.071	 0.576	 1.076	-0.432	-0.044	 0.022	 0.000	 0.031	 0.002	 0.025	-1.22414e+04	1.96093e+05	6.81398e+05
 0.861	 0.808	 -80.0	 4.000	 0.009	 0.185	-0.045	 0.551	 0.940	-0.311	-0.125	 0.009	 0.006	 0.186	 0.112	 0.022	1.13733e+04	1.19058e+05	-8.79798e+05
 0.861	 0.757	 -70.0	 4.000	-0.013	 0.342	-0.021	 0.461	 0.717	-0.232	-0.175	-0.030	-0.033	 0.279	 0.196	-0.002	2.57278e+04	6.49179e+04	-2.01414e+06
 0.861	 0.710	 -60.0	 4.000	-0.040	 0.432	-0.012	 0.341	 0.475	-0.195	-0.168	-0.093	-0.076	 0.298	 0.233	-0.030	2.82575e+04	6.47200e+04	-1.61856e+06
 0.861	 0.667	 -50.0	 4.000	-0.062	 0.440	-0.021	 0.228	 0.266	-0.176	-0.100	-0.170	-0.100	 0.262	 0.225	-0.049	2.15286e+04	9.05427e+04	-3.04320e+05
 0.861	 0.629	 -40.0	 4.000	-0.073	 0.382	-0.037	 0.143	 0.111	-0.164	 0.002	-0.236	-0.102	 0.205	 0.187	-0.052	1.33254e+04	1.02526e+05	7.60631e+05
 0.861	 0.599	 -30.0	 4.000	-0.073	 0.291	-0.049	 0.085	 0.008	-0.153	 0.094	-0.260	-0.091	 0.149	 0.138	-0.043	5.02726e+03	8.82893e+04	1.22140e+06
 0.861	 0.577	 -20.0	 4.000	-0.067	 0.201	-0.047	 0.048	-0.054	-0.143	 0.132	-0.225	-0.076	 0.106	 0.088	-0.030	-2.97281e+03	5.97762e+04	1.11763e+06
 0.861	 0.563	 -10.0	 4.000	-0.060	 0.138	-0.029	 0.022	-0.085	-0.137	 0.094	-0.130	-0.065	 0.081	 0.042	-0.015	-1.01436e+04	2.89332e+04	6.55401e+05
 0.861	 0.559	   0.0	 4.000	-0.058	 0.115	 0.000	 0.000	-0.095	-0.134	-0.000	-0.000	-0.061	 0.072	-0.000	-0.000	-1.31438e+04	1.30570e+00	4.06941e+01
 0.861	 0.563	  10.0	 4.000	-0.060	 0.138	 0.029	-0.022	-0.085	-0.137	-0.094	 0.130	-0.065	 0.081	-0.042	 0.015	-1.01453e+04	-2.89297e+04	-6.55303e+05
 0.861	 0.577	  20.0	 4.000	-0.067	 0.201	 0.047	-0.048	-0.054	-0.143	-0.132	 0.225	-0.076	 0.106	-0.088	 0.030	-2.97631e+03	-5.97695e+04	-1.11755e+06
 0.861	 0.599	  30.0	 4.000	-0.073	 0.291	 0.049	-0.085	 0.008	-0.153	-0.094	 0.260	-0.091	 0.149	-0.138	 0.043	5.02117e+03	-8.82827e+04	-1.22150e+06
 0.861	 0.629	  40.0	 4.000	-0.073	 0.382	 0.037	-0.143	 0.111	-0.164	-0.002	 0.236	-0.102	 0.205	-0.187	 0.052	1.33178e+04	-1.02524e+05	-7.61040e+05
 0.861	 0.667	  50.0	 4.000	-0.062	 0.440	 0.021	-0.228	 0.266	-0.176	 0.100	 0.170	-0.100	 0.262	-0.225	 0.049	2.15212e+04	-9.05482e+04	3.03672e+05
 0.861	 0.710	  60.0	 4.000	-0.040	 0.432	 0.012	-0.341	 0.475	-0.195	 0.168	 0.093	-0.076	 0.298	-0.233	 0.030	2.82530e+04	-6.47276e+04	1.61800e+06
 0.861	 0.757	  70.0	 4.000	-0.013	 0.342	 0.021	-0.461	 0.717	-0.232	 0.175	 0.030	-0.033	 0.279	-0.196	 0.002	2.57258e+04	-6.49211e+04	2.01394e+06
 0.861	 0.808	  80.0	 4.000	 0.009	 0.185	 0.045	-0.551	 0.940	-0.311	 0.125	-0.009	 0.006	 0.186	-0.112	-0.022	1.13721e+04	-1.19057e+05	8.79840e+05
 0.861	 0.861	  90.0	 4.000	 0.011	 0.006	 0.071	-0.576	 1.076	-0.432	 0.044	-0.022	 0.000	 0.031	-0.002	-0.025	-1.22420e+04	-1.96093e+05	-6.81362e+05
 0.861	 0.913	 100.0	 4.000	-0.007	-0.141	 0.083	-0.525	 1.056	-0.568	-0.030	-0.016	-0.071	-0.125	 0.100	-0.005	-5.22805e+04	-2.74184e+05	-1.87728e+06
 0.861	 0.964	 110.0	 4.000	-0.036	-0.218	 0.070	-0.415	 0.852	-0.641	-0.066	 0.001	-0.182	-0.213	 0.164	 0.025	-1.16706e+05	-3.55829e+05	-3.70365e+06
 0.861	 1.012	 120.0	 4.000	-0.062	-0.223	 0.041	-0.285	 0.560	-0.574	-0.063	 0.018	-0.274	-0.207	 0.181	 0.051	-1.74473e+05	-3.95904e+05	-6.05342e+06
 0.861	 1.055	 130.0	 4.000	-0.072	-0.182	 0.009	-0.168	 0.321	-0.400	-0.035	 0.027	-0.307	-0.140	 0.161	 0.060	-1.93600e+05	-3.57670e+05	-7.26534e+06
 0.861	 1.092	 140.0	 4.000	-0.069	-0.126	-0.016	-0.085	 0.187	-0.218	-0.006	 0.029	-0.285	-0.062	 0.122	 0.054	-1.77740e+05	-2.69467e+05	-6.43658e+06
 0.861	 1.122	 150.0	 4.000	-0.058	-0.076	-0.026	-0.035	 0.130	-0.083	 0.013	 0.025	-0.233	-0.005	 0.081	 0.040	-1.46900e+05	-1.78444e+05	-4.40371e+06
 0.861	 1.145	 160.0	 4.000	-0.046	-0.041	-0.024	-0.011	 0.112	-0.003	 0.018	 0.018	-0.182	 0.027	 0.048	 0.024	-1.18457e+05	-1.05846e+05	-2.45344e+06
 0.861	 1.158	 170.0	 4.000	-0.038	-0.022	-0.014	-0.002	 0.108	 0.037	 0.012	 0.009	-0.148	 0.040	 0.021	 0.011	-1.00750e+05	-4.91364e+04	-1.04333e+06
 0.861	 1.163	 180.0	 4.000	-0.035	-0.016	-0.000	-0.000	 0.108	 0.049	-0.000	 0.000	-0.136	 0.043	 0.000	 0.000	-9.49729e+04	1.77873e+00	8.65129e+01
 0.861	 1.158	 190.0	 4.000	-0.038	-0.022	 0.014	 0.002	 0.108	 0.037	-0.012	-0.009	-0.148	 0.040	-0.021	-0.011	-1.00751e+05	4.91387e+04	1.04349e+06
 0.861	 1.145	 200.0	 4.000	-0.046	-0.041	 0.024	 0.011	 0.112	-0.003	-0.018	-0.018	-0.182	 0.027	-0.048	-0.024	-1.18458e+05	1.05848e+05	2.45355e+06
 0.861	 1.122	 210.0	 4.000	-0.058	-0.076	 0.026	 0.035	 0.130	-0.083	-0.013	-0.025	-0.233	-0.005	-0.081	-0.040	-1.46900e+05	1.78446e+05	4.40373e+06
 0.861	 1.092	 220.0	 4.000	-0.069	-0.126	 0.016	 0.085	 0.187	-0.218	 0.006	-0.029	-0.285	-0.062	-0.122	-0.054	-1.77735e+05	2.69469e+05	6.43656e+06
 0.861	 1.055	 230.0	 4.000	-0.072	-0.182	-0.009	 0.168	 0.321	-0.400	 0.035	-0.027	-0.307	-0.140	-0.161	-0.060	-1.93591e+05	3.57672e+05	7.26536e+06
 0.861	 1.012	 240.0	 4.000	-0.062	-0.223	-0.041	 0.285	 0.560	-0.574	 0.063	-0.018	-0.274	-0.207	-0.181	-0.051	-1.74463e+05	3.95909e+05	6.05357e+06
 0.861	 0.964	 250.0	 4.000	-0.036	-0.218	-0.070	 0.415	 0.852	-0.641	 0.066	-0.001	-0.182	-0.213	-0.164	-0.025	-1.16702e+05	3.55833e+05	3.70383e+06
 0.861	 0.913	 260.0	 4.000	-0.007	-0.141	-0.083	 0.525	 1.056	-0.568	 0.030	 0.016	-0.071	-0.125	-0.100	 0.005	-5.22817e+04	2.74188e+05	1.87734e+06
